

basicmath_small 0
Instruction L1,11971
Instruction L1 Total,5.39993e+08
Instruction L2,3961
Instruction L2 Total,11971
Cycles,852916447.0
Instructions,539993292.0
InstructionsR,214308458.0
InstructionsI,301379147.0
InstructionsJ,24305687.0
CPI,1.57949
DataHazards,138137012.0
ControlHazards,19958597.0
Stalls,312923151.0
DataStalls,200130253.0
ControlStalls,64181524.0
JumpStalls,48611374.0
Branches,60440259.0
CorrectBranches,40481662.0
IncorrectBranches,19958597.0


fft_small 12
Data L1 Read,1082
Data L1 Total Read,6.83317e+07
Data L1 Write,18112
Data L1 Total Write,6.15336e+07
Data L2 Read,507
Data L2 Total Read,1082
Data L2 Write,180
Data L2 Total Write,208
Instruction L1,11971
Instruction L1 Total,5.39993e+08
Instruction L2,3961
Instruction L2 Total,11971
Cycles,772821521.0
Instructions,539993292.0
InstructionsR,214308458.0
InstructionsI,301379147.0
InstructionsJ,24305687.0
CPI,1.43117
DataHazards,237085889.0
ControlHazards,21344619.0
Stalls,502824871.0
DataStalls,390179640.0
ControlStalls,64033857.0
JumpStalls,48611374.0
Branches,60440259.0
CorrectBranches,39095640.0
IncorrectBranches,21344619.0


fft_small 13
Data L1 Read,1082
Data L1 Total Read,6.83317e+07
Data L1 Write,18112
Data L1 Total Write,6.15336e+07
Data L2 Read,507
Data L2 Total Read,1082
Data L2 Write,180
Data L2 Total Write,208
Instruction L1,11971
Instruction L1 Total,5.39993e+08
Instruction L2,3961
Instruction L2 Total,11971
Cycles,772969188.0
Instructions,539993292.0
InstructionsR,214308458.0
InstructionsI,301379147.0
InstructionsJ,24305687.0
CPI,1.43144
DataHazards,237085889.0
ControlHazards,19958597.0
Stalls,502972538.0
DataStalls,390179640.0
ControlStalls,64181524.0
JumpStalls,48611374.0
Branches,60440259.0
CorrectBranches,40481662.0
IncorrectBranches,19958597.0


patricia_small 0
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 1
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,373346062.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.65232
DataHazards,99886080.0
ControlHazards,24202474.0
Stalls,260369486.0
DataStalls,169503246.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 2
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,484323770.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,2.14347
DataHazards,79864176.0
ControlHazards,11570399.0
Stalls,258370619.0
DataStalls,182259806.0
ControlStalls,57851995.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 3
Data L1 Read,137489
Data L1 Total Read,3.52368e+07
Data L1 Write,124229
Data L1 Total Write,2.59236e+07
Data L2 Read,5393
Data L2 Total Read,137489
Data L2 Write,15055
Data L2 Total Write,33665
Instruction L1,4.75016e+07
Instruction L1 Total,2.25953e+08
Instruction L2,2.32437e+07
Instruction L2 Total,4.75016e+07
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 4
Data L1 Read,16770
Data L1 Total Read,3.52368e+07
Data L1 Write,122341
Data L1 Total Write,2.59236e+07
Data L2 Read,4813
Data L2 Total Read,16770
Data L2 Write,13816
Data L2 Total Write,32147
Instruction L1,1.68226e+07
Instruction L1 Total,2.25953e+08
Instruction L2,9.99594e+06
Instruction L2 Total,1.68226e+07
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 5
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,4851
Data L2 Total Read,6471
Data L2 Write,12391
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 6
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,2483
Data L2 Total Read,6471
Data L2 Write,12280
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 7
Data L1 Read,6396
Data L1 Total Read,3.52368e+07
Data L1 Write,120514
Data L1 Total Write,2.59236e+07
Data L2 Read,931
Data L2 Total Read,6396
Data L2 Write,16522
Data L2 Total Write,40110
Instruction L1,1.87128e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.14467e+06
Instruction L2 Total,1.87128e+06
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 8
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3508
Data L2 Total Read,6471
Data L2 Write,22338
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.71747e+06
Instruction L2 Total,2.61527e+06
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 9
Data L1 Read,21757
Data L1 Total Read,3.52368e+07
Data L1 Write,128636
Data L1 Total Write,2.59236e+07
Data L2 Read,6714
Data L2 Total Read,21757
Data L2 Write,12713
Data L2 Total Write,32791
Instruction L1,1.07146e+07
Instruction L1 Total,2.25953e+08
Instruction L2,5.72325e+06
Instruction L2 Total,1.07146e+07
Cycles,409042180.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.8103
DataHazards,64991114.0
ControlHazards,24202474.0
Stalls,183089031.0
DataStalls,92222791.0
ControlStalls,72607422.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,0.0
IncorrectBranches,0.0


patricia_small 10
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,371145955.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.64258
DataHazards,64991114.0
ControlHazards,11570399.0
Stalls,145192806.0
DataStalls,92222791.0
ControlStalls,34711197.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,12632075.0
IncorrectBranches,11570399.0


patricia_small 11
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,367088463.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.62462
DataHazards,64991114.0
ControlHazards,9288682.0
Stalls,141135314.0
DataStalls,92222791.0
ControlStalls,30653705.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,14913792.0
IncorrectBranches,9288682.0


patricia_small 12
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,335449837.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.4846
DataHazards,99886080.0
ControlHazards,11570399.0
Stalls,222473261.0
DataStalls,169503246.0
ControlStalls,34711197.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,12632075.0
IncorrectBranches,11570399.0


patricia_small 13
Data L1 Read,6471
Data L1 Total Read,3.52368e+07
Data L1 Write,120517
Data L1 Total Write,2.59236e+07
Data L2 Read,3504
Data L2 Total Read,6471
Data L2 Write,12302
Data L2 Total Write,30042
Instruction L1,2.61527e+06
Instruction L1 Total,2.25953e+08
Instruction L2,1.57565e+06
Instruction L2 Total,2.61527e+06
Cycles,331392345.0
Instructions,225953145.0
InstructionsR,93532618.0
InstructionsI,123291118.0
InstructionsJ,9129409.0
CPI,1.46664
DataHazards,99886080.0
ControlHazards,9288682.0
Stalls,218415769.0
DataStalls,169503246.0
ControlStalls,30653705.0
JumpStalls,18258818.0
Branches,24202474.0
CorrectBranches,14913792.0
IncorrectBranches,9288682.0
